doi,url,year,title,journal,datePublished,authorFullName,firstName,lastName,numberOfAuthors,authorPosition,affiliation
10.1111/j.1753-9137.2010.01077.x,https://academic.oup.com/ccc/article/3/3/396/4067444,2010,Missing the Joke: A Reception Analysis of Satirical Texts,"Communication, Culture and Critique",2010-08-24,Alicia Kemmitt,Alicia,Kemmitt,3.0,3.0,"3 Department of Communication, University of California San Diego, San Diego, CA, USA"
10.1111/j.1753-9137.2010.01078.x,https://academic.oup.com/ccc/article/3/3/416/4067447,2010,"Shooting for Fame: Spectacular Youth, Web 2.0 Dystopia, and the Celebrity Anarchy of Generation Mash-Up","Communication, Culture and Critique",2010-08-24,Michael Serazio,Michael,Serazio,1.0,1.0,"1 Department of Communication, Fairfield University, Fairfield, CT 06824, USA"
10.1111/j.1753-9137.2010.01079.x,https://academic.oup.com/ccc/article/3/3/435/4067452,2010,Product Placement and Digital Piracy: How Young Chinese Viewers React to the Unconventional Method of Corporate Cultural Globalization,"Communication, Culture and Critique",2010-08-24,Yu Shi,Yu,Shi,1.0,1.0,"1 School of Humanities, Penn State University-Harrisburg, Middletown, Pennsylvania 17057, USA"
10.1111/j.1753-9137.2010.01071.x,https://academic.oup.com/ccc/article/3/2/131/4067389,2010,Editor's Introduction,"Communication, Culture and Critique",2010-05-07,Leen D’Haenens,Leen,D’Haenens,3.0,1.0,1 Centre for Media Culture &amp; Communication Technology Catholic University of Leuven
10.1111/j.1753-9137.2010.01071.x,https://academic.oup.com/ccc/article/3/2/131/4067389,2010,Editor's Introduction,"Communication, Culture and Critique",2010-05-07,Robin Mansell,Robin,Mansell,3.0,2.0,2 Department of Media and Communications London School of Economics and Political Science
10.1111/j.1753-9137.2010.01071.x,https://academic.oup.com/ccc/article/3/2/131/4067389,2010,Editor's Introduction,"Communication, Culture and Critique",2010-05-07,Katharine Sarikakis,Katharine,Sarikakis,3.0,3.0,3 Institute of Communications Studies University of Leeds
10.1111/j.1753-9137.2010.01063.x,https://academic.oup.com/ccc/article/3/2/134/4067390,2010,Media Governance: A New Concept for the Analysis of Media Policy and Regulation,"Communication, Culture and Critique",2010-05-07,Manuel Puppis,Manuel,Puppis,1.0,1.0,"1 IPMZ—Institute of Mass Communication and Media Research, University of Zurich, CH-8050 Zurich, Switzerland"
10.1111/j.1753-9137.2010.01064.x,https://academic.oup.com/ccc/article/3/2/150/4067403,2010,"Mapping Global Media Policy: Concepts, Frameworks, Methods*","Communication, Culture and Critique",2010-05-07,Marc Raboy,Marc,Raboy,2.0,1.0,"1 Department of Art History and Communication Studies, McGill University, Montreal, Quebec, H3A 2T6 Canada"
10.1111/j.1753-9137.2010.01064.x,https://academic.oup.com/ccc/article/3/2/150/4067403,2010,"Mapping Global Media Policy: Concepts, Frameworks, Methods*","Communication, Culture and Critique",2010-05-07,Claudia Padovani,Claudia,Padovani,2.0,2.0,"2 Department of Historical and Political Studies, University of Padova, 35123 Padova, Italy"
10.1111/j.1753-9137.2010.01065.x,https://academic.oup.com/ccc/article/3/2/170/4067416,2010,"Reopening the Postwar Settlement for U.S. Media: The Origins and Implications of the Social Contract Between Media, the State, and the Polity","Communication, Culture and Critique",2010-05-07,Victor Pickard,Victor,Pickard,1.0,1.0,"1 Department of Media, Culture &amp; Communication, New York University, New York, NY 10003"
10.1111/j.1753-9137.2010.01066.x,https://academic.oup.com/ccc/article/3/2/190/4067424,2010,Between Public Responsibility and Public Relations: A Case Study of Editors' Attitudes Toward Media Accountability in Sweden,"Communication, Culture and Critique",2010-05-07,Torbjörn von Krogh,Torbjörn,Krogh,2.0,1.0,"1 Department of Media and Communication, Mid Sweden University, Sundsvall, Sweden"
10.1111/j.1753-9137.2010.01066.x,https://academic.oup.com/ccc/article/3/2/190/4067424,2010,Between Public Responsibility and Public Relations: A Case Study of Editors' Attitudes Toward Media Accountability in Sweden,"Communication, Culture and Critique",2010-05-07,Lars W. Nord,Lars,Nord,2.0,2.0,"1 Department of Media and Communication, Mid Sweden University, Sundsvall, Sweden"
10.1111/j.1753-9137.2010.01067.x,https://academic.oup.com/ccc/article/3/2/207/4067429,2010,Governing Public Service Broadcasting: “Public Value Tests” in Different National Contexts,"Communication, Culture and Critique",2010-05-07,Hallvard Moe,Hallvard,Moe,1.0,1.0,"1 Department of Information Science and Media Studies, University of Bergen, 5020 Bergen, Norway"
10.1111/j.1753-9137.2010.01068.x,https://academic.oup.com/ccc/article/3/2/224/4067437,2010,The New Suzie Wong: Normative Assumptions of White Male and Asian Female Relationships,"Communication, Culture and Critique",2010-05-07,Murali Balaji,Murali,Balaji,2.0,1.0,"1 Department of English and Mass Communications, Lincoln University, PA 19352"
10.1111/j.1753-9137.2010.01068.x,https://academic.oup.com/ccc/article/3/2/224/4067437,2010,The New Suzie Wong: Normative Assumptions of White Male and Asian Female Relationships,"Communication, Culture and Critique",2010-05-07,Tina Worawongs,Tina,Worawongs,2.0,2.0,"2 Department of Communications, The Pennsylvania State University, University Park, PA 16081"
10.1111/j.1753-9137.2010.01069.x,https://academic.oup.com/ccc/article/3/2/242/4067443,2010,The Giver of Life and the Griever of Death: Women in the Israeli TV Coverage of the Second Lebanon War (2006),"Communication, Culture and Critique",2010-05-07,Hagar Lahav,Hagar,Lahav,1.0,1.0,"1 Program of Journalism, School of Communication, Sapir College, D.N. Hof Ashkelon 79165, Israel"
10.1111/j.1753-9137.2010.01070.x,https://academic.oup.com/ccc/article/3/2/270/4067448,2010,Polysemic Scaffolding: Explicating Discursive Clashes in Chappelle's Show,"Communication, Culture and Critique",2010-05-07,Lisa Glebatis Perks,Lisa,Perks,1.0,1.0,"1 Program of Communication and Rhetoric, Nazareth College, Rochester, NY 14618"
10.1111/j.1753-9137.2009.01054.x,https://academic.oup.com/ccc/article/3/1/1/4067388,2010,(Re-)Inventing Home Affairs: Feminist Solidarity and the South African Nation,"Communication, Culture and Critique",2010-02-22,Shelley-Jean Bradfield,Shelley-Jean,Bradfield,1.0,1.0,"1 Communication and Culture, Indiana University, Bloomington, IN 47408, USA"
10.1111/j.1753-9137.2009.01055.x,https://academic.oup.com/ccc/article/3/1/21/4067397,2010,"The Exceptional Community: On Strangers, Foreigners, and Communication","Communication, Culture and Critique",2010-02-22,Garnet C. Butchart,Garnet,Butchart,1.0,1.0,"1 Department of Communication, University of South Florida, Tampa, FL 33620, USA"
10.1111/j.1753-9137.2009.01056.x,https://academic.oup.com/ccc/article/3/1/26/4067400,2010,Empowerment Through Endorsement? Polysemic Meaning in Dove's User-Generated Advertising,"Communication, Culture and Critique",2010-02-22,Brooke Erin Duffy,Brooke,Duffy,1.0,1.0,"1 Annenberg School for Communication, University of Pennsylvania, 3620 Walnut Street, Philadelphia, PA 19104, USA"
10.1111/j.1753-9137.2009.01057.x,https://academic.oup.com/ccc/article/3/1/44/4067406,2010,The Limits of Media Advocacy,"Communication, Culture and Critique",2010-02-22,Timothy A. Gibson,Timothy,Gibson,1.0,1.0,"1 Department of Communication, George Mason University, Fairfax, VA 22030, USA"
10.1111/j.1753-9137.2009.01058.x,https://academic.oup.com/ccc/article/3/1/66/4067413,2010,When the “Fortress Crumbled”: The Israel–Jenin Story in U.S. News Media,"Communication, Culture and Critique",2010-02-22,Amani Ismail,Amani,Ismail,1.0,1.0,"1 Department of Journalism and Mass Communication, The American University in Cairo, New Cairo, 11835, Egypt"
10.1111/j.1753-9137.2009.01059.x,https://academic.oup.com/ccc/article/3/1/85/4067422,2010,News Coverage of Violence Against Muslim Women: A View From the Arabian Gulf,"Communication, Culture and Critique",2010-02-22,Sarah Halim,Sarah,Halim,2.0,1.0,"1 Department of Communication, Georgia State University, Atlanta, GA 30030, USA"
10.1111/j.1753-9137.2009.01059.x,https://academic.oup.com/ccc/article/3/1/85/4067422,2010,News Coverage of Violence Against Muslim Women: A View From the Arabian Gulf,"Communication, Culture and Critique",2010-02-22,Marian Meyers,Marian,Meyers,2.0,2.0,"1 Department of Communication, Georgia State University, Atlanta, GA 30030, USA"
10.1111/j.1753-9137.2009.01060.x,https://academic.oup.com/ccc/article/3/1/105/4067436,2010,Consuming Citizen: Neoliberating the Obese Body,"Communication, Culture and Critique",2010-02-22,Helene A. Shugart,Helene,Shugart,1.0,1.0,"1 Department of Communication, University of Utah, Salt Lake City, UT 84112, USA"
10.1111/j.1753-9137.2009.01062.x,https://academic.oup.com/ccc/article/3/1/130/4067446,Erratum,"Communication, Culture and Critique",2010-02-22,,,,,,,
10.1111/j.1753-9137.2009.01061.x,https://academic.oup.com/ccc/article/3/1/127/4067445,2010,Book Review,"Communication, Culture and Critique",2010-02-22,David M. Monje,David,Monje,1.0,1.0,1 Northeastern University
10.1111/j.1753-9137.2009.01046.x,https://academic.oup.com/ccc/article/2/4/411/4067386,2009,"American Football, Flags, and “Fun”: The Bell Helicopter Armed Forces Bowl and the Rhetorical Production of Militarism","Communication, Culture and Critique",2009-11-06,Michael L. Butterworth,Michael,Butterworth,2.0,1.0,"1 Bowling Green State University, School of Media and Communication, Bowling Green, OH 43403, USA"
10.1111/j.1753-9137.2009.01046.x,https://academic.oup.com/ccc/article/2/4/411/4067386,2009,"American Football, Flags, and “Fun”: The Bell Helicopter Armed Forces Bowl and the Rhetorical Production of Militarism","Communication, Culture and Critique",2009-11-06,Stormi D. Moskal,Stormi,Moskal,2.0,2.0,"1 Bowling Green State University, School of Media and Communication, Bowling Green, OH 43403, USA"
10.1111/j.1753-9137.2009.01047.x,https://academic.oup.com/ccc/article/2/4/434/4067395,2009,The Strict Maze of Media Tie-In Novels,"Communication, Culture and Critique",2009-11-06,M. J. Clarke,J.,Clarke,1.0,1.0,"1 Department of Film and Media Studies, University of California, Los Angeles, CA 90095, USA"
10.1111/j.1753-9137.2009.01048.x,https://academic.oup.com/ccc/article/2/4/457/4067398,2009,"Foiling the Intellectuals: Gender, Identity Framing, and the Rhetoric of the Kill in Conservative Hate Mail","Communication, Culture and Critique",2009-11-06,Dana L. Cloud,Dana,Cloud,1.0,1.0,"1 Department of Communication Studies, University of Texas, Austin, TX 78712, USA"
10.1111/j.1753-9137.2009.01049.x,https://academic.oup.com/ccc/article/2/4/480/4067412,2009,“I am the Woman Next Door”: The Clothesline Project as Woman Abuse Survivors' Societal Critique,"Communication, Culture and Critique",2009-11-06,Rachel Anderson Droogsma,Rachel,Droogsma,1.0,1.0,"1 Department of Communication Studies, Minnesota State University, Mankato, MN 56001, USA"
10.1111/j.1753-9137.2009.01051.x,https://academic.oup.com/ccc/article/2/4/503/4067423,2009,"The Power of Beauty in Reality Plastic Surgery Shows: Romance, Career, and Happiness","Communication, Culture and Critique",2009-11-06,Shu-Yueh Lee,Shu-Yueh,Lee,1.0,1.0,"1 Department of Journalism, University of Wisconsin-Oshkosh, Oshkosh, WI 54901, USA"
10.1111/j.1753-9137.2009.01052.x,https://academic.oup.com/ccc/article/2/4/520/4067431,2009,Evidence and Absence: Documenting the Desaparecidos of Argentina,"Communication, Culture and Critique",2009-11-06,Moira O’Keeffe,Moira,O’Keeffe,1.0,1.0,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA"
10.1111/j.1753-9137.2009.01050.x,https://academic.oup.com/ccc/article/2/4/538/4067434,2009,Book Reviews,"Communication, Culture and Critique",2009-11-06,Joyce Koeman,Joyce,Koeman,1.0,1.0,1 Katholieke Universiteit Leuven
10.1111/j.1753-9137.2009.01053.x,https://academic.oup.com/ccc/article/2/4/540/4067435,2009,Book Review,"Communication, Culture and Critique",2009-11-06,Christopher Joseph Westgate,Christopher,Westgate,1.0,1.0,1 Texas A&amp;M University
10.1111/j.1753-9137.2009.01038.x,https://academic.oup.com/ccc/article/2/3/255/3952762,2009,Hans-Georg Gadamer’s Praxis: Implications for Connection and Action in Communication Studies,"Communication, Culture and Critique",2009-09-15,Abhik Roy,Abhik,Roy,2.0,1.0,"1 Communication Studies, Loyola Marymount University, Los Angeles, CA 90045"
10.1111/j.1753-9137.2009.01038.x,https://academic.oup.com/ccc/article/2/3/255/3952762,2009,Hans-Georg Gadamer’s Praxis: Implications for Connection and Action in Communication Studies,"Communication, Culture and Critique",2009-09-15,Bayo Oludaja,Bayo,Oludaja,2.0,2.0,"2 Communication, Theatre, and Languages, Northwest Missouri State University, Maryville, MO 64468"
10.1111/j.1753-9137.2009.01039.x,https://academic.oup.com/ccc/article/2/3/274/3952765,2009,Characterizing Copyright in the Classroom: The Cultural Work of Antipiracy Campaigns†,"Communication, Culture and Critique",2009-09-15,Tarleton Gillespie,Tarleton,Gillespie,1.0,1.0,"1 Department of Communication, Cornell University, Ithaca, NY 14853   2 Center for Internet and Society, Stanford Law School, Palo Alto, CA 94303"
10.1111/j.1753-9137.2009.01040.x,https://academic.oup.com/ccc/article/2/3/319/3952768,2009,The Turbulent Rise of the “Child Gamer”: Public Fears and Corporate Promises in Cinematic and Promotional Depictions of Children's Digital Play,"Communication, Culture and Critique",2009-09-15,Neil Narine,Neil,Narine,2.0,1.0,"1 School of Communication, Simon Fraser University, Burnaby, British Columbia, Canada"
10.1111/j.1753-9137.2009.01040.x,https://academic.oup.com/ccc/article/2/3/319/3952768,2009,The Turbulent Rise of the “Child Gamer”: Public Fears and Corporate Promises in Cinematic and Promotional Depictions of Children's Digital Play,"Communication, Culture and Critique",2009-09-15,Sara M. Grimes,Sara,Grimes,2.0,2.0,"1 School of Communication, Simon Fraser University, Burnaby, British Columbia, Canada"
10.1111/j.1753-9137.2009.01041.x,https://academic.oup.com/ccc/article/2/3/339/3952772,2009,Antiracist and Multicultural Discourses in European Public Service Broadcasting: Celebrating Consumable Differences in the Prix Europa Iris Media Prize,"Communication, Culture and Critique",2009-09-15,Karina Horsti,Karina,Horsti,1.0,1.0,"1 CEREN-Centre for Research on Ethnic Relations and Nationalism, University of Helsinki, Helsinki, Finland"
10.1111/j.1753-9137.2009.01043.x,https://academic.oup.com/ccc/article/2/3/361/3952774,2009,"A Case Study of the Red Lake, Minnesota, School Shooting: Intercultural Learning in the Renewal Process","Communication, Culture and Critique",2009-09-15,Robert S. Littlefield,Robert,Littlefield,5.0,1.0,"1 North Dakota State University, Fargo, ND 58108-6050"
10.1111/j.1753-9137.2009.01043.x,https://academic.oup.com/ccc/article/2/3/361/3952774,2009,"A Case Study of the Red Lake, Minnesota, School Shooting: Intercultural Learning in the Renewal Process","Communication, Culture and Critique",2009-09-15,Jennifer Reierson,Jennifer,Reierson,5.0,2.0,"1 North Dakota State University, Fargo, ND 58108-6050"
10.1111/j.1753-9137.2009.01043.x,https://academic.oup.com/ccc/article/2/3/361/3952774,2009,"A Case Study of the Red Lake, Minnesota, School Shooting: Intercultural Learning in the Renewal Process","Communication, Culture and Critique",2009-09-15,Kimberly Cowden,Kimberly,Cowden,5.0,3.0,"1 North Dakota State University, Fargo, ND 58108-6050"
10.1111/j.1753-9137.2009.01043.x,https://academic.oup.com/ccc/article/2/3/361/3952774,2009,"A Case Study of the Red Lake, Minnesota, School Shooting: Intercultural Learning in the Renewal Process","Communication, Culture and Critique",2009-09-15,Shelly Stowman,Shelly,Stowman,5.0,4.0,"1 North Dakota State University, Fargo, ND 58108-6050"
10.1111/j.1753-9137.2009.01043.x,https://academic.oup.com/ccc/article/2/3/361/3952774,2009,"A Case Study of the Red Lake, Minnesota, School Shooting: Intercultural Learning in the Renewal Process","Communication, Culture and Critique",2009-09-15,Cheryl Long Feather,Cheryl,Feather,5.0,5.0,"2 United Tribes Community College, Bismarck, ND 58501"
